epoch	 loss_proj	
0	0.005295647215098143	
1	0.004718356300145388	
2	0.005186988972127438	
3	0.004270632937550545	
4	0.004541907086968422	
5	0.003955736150965094	
6	0.003943706583231688	
7	0.003809096245095134	
8	0.0036132083274424075	
9	0.0035062648355960848	
10	0.0034030101262032984	
11	0.003292964119464159	
12	0.0032236970495432616	
13	0.003095563780516386	
14	0.0029721201397478582	
15	0.0029196755029261114	
16	0.002835965668782592	
17	0.0027829531580209734	
18	0.002688457490876317	
19	0.0026229449082165956	
20	0.0025420238263905047	
21	0.0025058498606085776	
22	0.002418568730354309	
23	0.002375693805515766	
24	0.0022611813619732857	
25	0.002216595644131303	
26	0.00222226157784462	
27	0.0023050667718052865	
28	0.0021281452849507333	
29	0.0021202664356678724	
30	0.002052505919709802	
31	0.002059675217606127	
32	0.0019934944808483123	
33	0.001966741867363453	
34	0.001929477765224874	
35	0.001892416155897081	
36	0.0018639335175976157	
37	0.001837935158982873	
38	0.0018139484571292996	
39	0.0017891732044517995	
40	0.0017558351391926408	
41	0.0017624826636165381	
42	0.0027860506903380155	
43	0.002070956863462925	
44	0.0020396396750584243	
45	0.0018705462338402868	
46	0.0018811812158674001	
47	0.0017421006690710784	
48	0.0017690010135993361	
49	0.0016713013406842946	
50	0.0016752161784097553	
51	0.0016575135290622712	
52	0.0016473289346322418	
53	0.0016163245774805546	
54	0.0016092672012746334	
55	0.0015821815468370914	
56	0.001569716027006507	
57	0.0015593405812978744	
58	0.0015599827514961363	
59	0.0015546740964055062	
60	0.0015363165410235524	
61	0.0015610086265951395	
62	0.004730076063424349	
63	0.004325412213802338	
64	0.0041255323681980375	
65	0.0038432641420513393	
66	0.003636094043031335	
67	0.0031411451753228905	
68	0.003104814840480685	
69	0.002943057753145695	
70	0.002804169384762645	
71	0.002743193879723549	
72	0.002624377561733127	
73	0.0025517312344163655	
74	0.0024178949650377037	
75	0.002360068028792739	
76	0.0022249380126595497	
77	0.0021474773995578287	
78	0.0020458804909139873	
79	0.002000351552851498	
80	0.0019363695522770286	
81	0.0019032759824767708	
82	0.0018526040017604827	
83	0.0018270467640832066	
84	0.001791363791562617	
85	0.0017659126082435251	
86	0.00175073875579983	
87	0.0017303532222285867	
88	0.0017262521432712674	
89	0.0017215794418007136	
90	0.0017212242586538196	
91	0.0017212385311722756	
92	0.0017241889610886574	
93	0.0017198942601680755	
94	0.0016926412703469397	
