epoch	 loss_proj	
0	0.009895860450342298	
1	0.009351470973342657	
2	0.007874189759604633	
3	0.005614461493678391	
4	0.003730235213879496	
5	0.0028081185882911086	
6	0.0022443473571911454	
7	0.001911580009618774	
8	0.001659104018472135	
9	0.0014546907332260162	
10	0.0012822440476156771	
11	0.0011505154834594578	
12	0.0010492552391951904	
13	0.0009611416462576017	
14	0.0008815001638140529	
15	0.0008189252548618242	
16	0.0007622879056725651	
17	0.0007132993632694706	
18	0.0006700935628032312	
19	0.0006303959962679073	
20	0.0005941709823673591	
21	0.000562038243515417	
22	0.0005337109178071842	
23	0.0005080660412204452	
24	0.0004850498153246008	
25	0.0004656653618440032	
26	0.00044850810081698	
27	0.000433538545621559	
28	0.0004204405631753616	
29	0.00040857400745153427	
30	0.000397886433347594	
31	0.000389366592571605	
32	0.0003809420231846161	
33	0.000378985823772382	
34	0.0003755981815629639	
35	0.0003688122014864348	
36	0.0003610478452173993	
37	0.00035047192068304867	
38	0.00034540976776042953	
39	0.00033633011480560526	
40	0.0003287538929725997	
41	0.00032214890961768106	
42	0.00031668588053435087	
43	0.0003124335271422751	
44	0.0003085804492002353	
45	0.00030440313275903463	
46	0.00030079241696512327	
47	0.00029718942096224055	
48	0.0002938433535746299	
49	0.00029051115416223183	
50	0.0002874447964131832	
51	0.0002846503193723038	
52	0.0002820261724991724	
53	0.0002795222098939121	
54	0.00027723929088097066	
55	0.0002749651175690815	
56	0.00027285789838060737	
57	0.0002707174062379636	
58	0.0002686379084479995	
59	0.0002666135842446238	
60	0.00026457310377736576	
61	0.00026272331524523906	
62	0.00026077163056470454	
63	0.0002590338626760058	
64	0.00025733225265867077	
65	0.0002556280596763827	
66	0.0002540952373237815	
67	0.00025256108347093686	
68	0.0002509742116671987	
69	0.0002495586631994229	
70	0.0002481434312358033	
71	0.00024664069860591553	
72	0.00024523915999452583	
73	0.0002439364579913672	
74	0.00024250983915408142	
75	0.00024110024241963401	
76	0.00023984902145457454	
77	0.0002385574007348623	
78	0.00023714527924312279	
79	0.0002358681413170416	
80	0.0002347039117012173	
81	0.0002333822412765585	
82	0.00023204593526315875	
83	0.00023092853734851815	
84	0.00022981211077421904	
85	0.00022845559942652471	
86	0.00022728524345438927	
87	0.00022638909649685957	
88	0.00022514628290082328	
89	0.00022385133706848137	
90	0.00022302337310975417	
91	0.0002220541464339476	
92	0.00022068434554967098	
93	0.0002197782559960615	
94	0.00021912540614721365	
95	0.0002177903770643752	
96	0.0002167468519473914	
97	0.00021628915055771358	
98	0.0002151220105588436	
99	0.00021393863062257878	
100	0.00021335268320399337	
101	0.0002121859542967286	
102	0.00021113833645358682	
103	0.00021011594799347222	
104	0.00020932821280439384	
105	0.00020884559125988744	
106	0.00020820469944737852	
107	0.0002075395968859084	
108	0.00020680803572759032	
109	0.00020602034783223644	
110	0.00020530640904325992	
111	0.0002046660811174661	
112	0.00020403235612320714	
113	0.00020351460261736065	
114	0.00020280476019252092	
115	0.00020237365242792293	
116	0.0002015249883697834	
117	0.00020122016940149479	
118	0.00020044538541696966	
119	0.0001999244122998789	
120	0.0001995862476178445	
121	0.00019885194342350587	
122	0.00019834916020045057	
123	0.0001980372726393398	
124	0.00019736641479539685	
125	0.000196752545889467	
126	0.00019648538727778941	
127	0.00019595666526583955	
128	0.00019531538782757707	
129	0.0001949898069142364	
130	0.0001946505617524963	
131	0.00019408076695981435	
132	0.0001935918589879293	
133	0.00019334241369506344	
134	0.0001929610807565041	
135	0.00019234843784943223	
136	0.00019192005493096076	
137	0.0001916940018418245	
138	0.0001913010964926798	
139	0.00019059713304159231	
140	0.0001900757779367268	
141	0.00018995723075931892	
142	0.00018976231149281375	
143	0.00018890019055106677	
144	0.00018803216516971588	
145	0.0001878630864666775	
146	0.0001884297453216277	
147	0.000188087531569181	
148	0.00018611770428833552	
149	0.00018542676480137743	
150	0.00018590017498354428	
151	0.00018663394075701945	
152	0.00018500100486562587	
153	0.00018366838048677891	
154	0.0001835093389672693	
155	0.00018470870418241248	
156	0.00018530882880440913	
157	0.00018246249601361342	
158	0.0001818505952542182	
159	0.00018234354865853675	
160	0.0001818248929339461	
161	0.00018064154210151173	
162	0.00018035596440313384	
163	0.00018113879923475906	
164	0.00018418349282001145	
165	0.00018174108845414594	
166	0.0001797072181943804	
167	0.000179846025275765	
168	0.0001786065950000193	
169	0.00017861727974377573	
170	0.00017791399295674637	
171	0.00017747977835824713	
172	0.00017747137098922394	
173	0.00017656400086707436	
174	0.00017613848831388168	
175	0.000176424699020572	
176	0.00017811485668062232	
177	0.00017838953135651536	
178	0.00017498219312983565	
179	0.00017470281454734504	
180	0.0001750137162161991	
181	0.00017366170868626796	
182	0.00017341384591418318	
183	0.00017357496108161286	
184	0.00017264543566852808	
185	0.00017234758706763387	
186	0.0001727809249132406	
187	0.00017499110981589183	
188	0.00017566749011166394	
189	0.00017198201385326684	
190	0.00017214714534929954	
191	0.00017228171782335266	
192	0.00017134505469584838	
193	0.00017127896353485994	
