epoch	 loss_proj	
0	0.009897110518068075	
1	0.009374047163873911	
2	0.008008892298676074	
3	0.0057441366370767355	
4	0.004150165477767587	
5	0.003040816925931722	
6	0.002442093857098371	
7	0.0020628339843824506	
8	0.0018063208262901753	
9	0.0015884789754636586	
10	0.00138553450233303	
11	0.0012460355646908283	
12	0.0011456499196356162	
13	0.0010611839534249157	
14	0.0009736427164170891	
15	0.0008976099779829383	
16	0.0008347254915861413	
17	0.0007740578294033185	
18	0.0007239327096613124	
19	0.0006802703428547829	
20	0.0006405710009858012	
21	0.0006059927109163254	
22	0.0005746713068219833	
23	0.0005461791224661283	
24	0.0005210393574088812	
25	0.0004999485390726477	
26	0.00048109284398378804	
27	0.0004646781526389532	
28	0.00045293870789464563	
29	0.00043839877616846934	
30	0.000424644400482066	
31	0.0004167100487393327	
32	0.0004029416959383525	
33	0.0004062027292093262	
34	0.0003974197679781355	
35	0.00040408923086943105	
36	0.0003788665635511279	
37	0.0003645062315627001	
38	0.00035502507671481	
39	0.0003474999757600017	
40	0.00033971142693189904	
41	0.00033206489752046764	
42	0.0003258778524468653	
43	0.0003201411964255385	
44	0.0003159536427119747	
45	0.0003113893253612332	
46	0.00030780324595980346	
47	0.0003039788207388483	
48	0.00030019908444955945	
49	0.00029665524925803766	
50	0.00029309401725186035	
51	0.00028988248232053593	
52	0.00028695327637251467	
53	0.0002841885943780653	
54	0.0002817075583152473	
55	0.00027926201437367126	
56	0.0002768246704363264	
57	0.0002746902682702057	
58	0.0002721572673181072	
59	0.00027024395967600867	
60	0.0002676627700566314	
61	0.00026588809851091355	
62	0.00026357953174738213	
63	0.000261672685155645	
64	0.00026001261721830815	
65	0.00025797368289204314	
66	0.0002564165224612225	
67	0.0002549019882280845	
68	0.00025304837618023157	
69	0.00025158023709082045	
70	0.00025021193505381234	
71	0.00024849789406289347	
72	0.0002469160099280998	
73	0.00024570090317865834	
74	0.0002441831420583185	
75	0.00024247020337497815	
76	0.0002412350004306063	
77	0.00024004869555938058	
78	0.00023830931968404911	
79	0.00023684895859332755	
80	0.0002358810270379763	
81	0.00023444467660738155	
82	0.0002326729918422643	
83	0.00023159686679719016	
84	0.00023070370662026107	
85	0.00022883919518790208	
86	0.0002273650716233533	
87	0.00022683761199004948	
88	0.00022545991305378266	
89	0.00022349322534864768	
90	0.0002229231467936188	
91	0.00022243440980673768	
92	0.0002201674215029925	
93	0.00021918233687756583	
94	0.00021935959011898376	
95	0.00021735994596383534	
96	0.00021579754320555367	
97	0.0002161415213777218	
98	0.00021492593077709898	
99	0.00021273304446367547	
100	0.00021209063561400399	
101	0.00021074012329336256	
102	0.0002099481353070587	
103	0.00020893756664008833	
104	0.00020768198373843916	
105	0.0002070919072139077	
106	0.00020613338347175159	
107	0.0002056822122540325	
108	0.00020490383394644596	
109	0.00020438705541891977	
110	0.00020348268662928604	
111	0.00020311303524067625	
112	0.00020208720525261015	
113	0.00020210310685797594	
114	0.00020075973225175403	
115	0.0002010674033954274	
116	0.0001995068450924009	
117	0.00019963938757427968	
118	0.00019877994418493472	
119	0.00019802484894171357	
120	0.00019817479915218428	
121	0.0001972023346752394	
122	0.0001965215924428776	
123	0.00019654366406030022	
124	0.0001957275926542934	
125	0.00019480269475025125	
126	0.00019469869948807172	
127	0.0001942062735906802	
128	0.00019322941807331517	
129	0.00019288282055640593	
130	0.00019268793766968884	
131	0.0001919323403853923	
132	0.00019127140694763511	
133	0.00019108848209725693	
134	0.0001908011399791576	
135	0.0001900150346045848	
136	0.00018944739349535666	
137	0.00018936895139631815	
138	0.0001890869898488745	
139	0.00018821523190126754	
140	0.00018752471441985108	
141	0.00018751447350950912	
142	0.0001876419482869096	
143	0.00018665386232896708	
144	0.00018544630438555032	
145	0.00018517924036132172	
146	0.0001861721757450141	
147	0.00018667902622837573	
148	0.00018373143757344224	
149	0.00018299570729141124	
150	0.00018305725825484842	
151	0.00018489945796318352	
152	0.00018305989578948356	
153	0.0001813282142393291	
154	0.00018084403563989326	
155	0.00018208905021310784	
156	0.00018446888498147018	
157	0.00018029179773293436	
158	0.00018025212921202183	
159	0.00017942796330316924	
160	0.0001798432167561259	
161	0.00017820634820964187	
162	0.00017795521125663072	
163	0.00017820778521127068	
